avg_goldEarned	avg_kills	avg_deaths	avg_assists	avg_totalDamageTaken	avg_totalMinionsKilled	avg_visionScore	avg_visionWardsBoughtInGame	avg_gameDuration	var_goldEarned	var_kills	var_deaths	var_assists	var_totalDamageTaken	var_totalMinionsKilled	var_visionScore	var_visionWardsBoughtInGame	var_gameDuration	won	weight
9712.9672131	2.52459016394	4.52459016394	10.6557377049	21823.3114754	83.1967213115	10.1803278688	0.62295081967	1842.37704918	6653834.0852	2.75842077431	5.78514570403	36.309735868	97844729.2385	828.476097302	310.642121963	0.535801163406	204972.394032	12.9180327869	22.2131147541	
10899.7195122	4.04878048781	4.68292682927	8.0243902439	27341.2804878	144.93902439	2.75609756098	1.09756097561	1778.67073171	12726689.1393	7.06840212632	5.12521218619	23.6602787456	123596859.937	4592.33302064	91.9064147235	0.429811042616	280318.291879	5.87804878049	9.65853658537	
11268.4382022	6.31460674157	7.66292134831	9.70786516854	30629.9550562	120.921348315	2.04494382022	0.14606741573	1910.80898876	11685950.2643	12.9226524879	9.57101006048	38.6365825186	157495258.236	1456.63616097	35.5587334014	0.0956180991293	295566.764831	14.8314606742	26.7752808989	
9678.08403362	1.99579831933	4.32352941176	12.1050420168	20541.9663865	69.4747899159	12.7352941177	2.02521008403	1861.7394958	14222551.0815	3.89693441479	7.67537425226	55.8488723695	102821574.439	2044.69148608	469.313525667	2.44348175168	406455.47947	30.5882352941	58.4789915966	
9943.24107145	3.08035714286	4.10714285714	10.7589285714	28369.1696428	42.9107142857	0.0	3.78571428571	1821.41964286	11251905.2364	5.44110685941	6.07760062358	41.145521542	148684060.127	732.654131236	0.0	5.97016723356	284415.69302	20.7321428571	39.9821428571	
10616.734375	3.609375	4.625	9.59375	23802.546875	117.609375	2.421875	0.812500000001	1799.0625	12101105.691	4.95647321428	6.63612351191	26.328125	112573411.6	2334.94081101	105.120163691	0.513988095238	282811.345275	5.03125	7.28125	
9348.75862069	1.8275862069	5.80459770115	14.4022988506	25767.7471264	39.275862069	1.48275862069	0.517241379311	1873.36781609	8673581.02184	2.75820271682	7.33888640096	58.4274817137	128083383.86	186.717972832	67.5503806538	0.433572174952	261072.404732	32.3218390805	69.2988505747	
10964.2947368	4.69473684211	6.33684210526	11.6	29959.2105263	51.8105263158	3.98947368421	0.294736842105	1884.34736842	10277059.824	7.7946219716	9.11157894737	33.8464912281	136042546.687	1927.62508772	106.84372807	0.288020050125	225349.286134	5.02105263158	9.92631578947	
10522.6221198	4.78801843318	6.67741935484	11.2350230414	28473.0230415	76.8571428571	1.71428571428	0.0	1822.55299539	12766541.0485	11.5112305497	11.1784606776	37.7974244237	158682699.436	2415.10524141	21.8934918855	0.0	276820.763334	43.9769585253	79.4608294931	
10826.0192308	4.10576923077	5.60576923077	10.7884615385	27790.9134616	112.990384615	8.07692307692	1.74038461538	1802.98076923	8478737.14547	7.82563384328	5.96501651943	33.6628164728	102601184.086	2173.10596405	148.27166918	1.00487592473	165580.11574	6.875	12.1153846154	
10667.1346154	4.65384615385	5.11538461538	8.36538461538	29398.8461538	106.076923077	1.28846153846	0.5	1855.42307692	15328238.059	11.5565018315	5.14282661783	24.3262820513	215324963.561	3216.86214896	6.60073260074	0.278998778999	331115.770574	3.76923076923	8.11538461538	
9629.90322581	2.70967741936	5.41935483871	12.0806451613	28624.1451613	46.935483871	1.24193548387	1.74193548387	1911.87096774	14986574.1184	4.02531823016	5.81923197771	55.4686551352	195362856.967	985.660081854	17.1736972705	1.00268280107	414474.819273	4.88709677419	9.77419354839	
11353.4358974	5.38461538461	3.85897435897	8.28205128205	21696.9102564	138.166666667	0.0	0.871794871794	1880.91025641	12952829.6134	11.8872882815	4.24649040418	23.8582120159	72701075.5112	3399.85745124	0.0	0.976138818446	261461.938601	11.9358974359	20.4871794872	
10887.706422	4.43119266055	5.89908256881	10.6880733945	32338.2844037	71.504587156	2.33944954128	0.357798165137	1933.53211009	15711772.4956	9.78204391847	7.77971886002	32.3525679079	208112915.89	2168.19015368	36.7645799604	0.487158533138	370501.892431	17.2110091743	27.8623853211	
10122.1777778	3.82962962963	5.47407407407	10.6296296296	22467.1111111	88.7777777778	1.31851851852	0.392592592593	1804.58518519	13104047.5541	7.44808387887	9.7557842346	44.8566272083	115793716.649	3483.93804591	23.7591964846	0.517911697008	301903.669203	59.7555555556	103.888888889	
11710.9213483	5.40449438202	6.16853932584	8.58426966292	31068.4269663	145.292134832	2.88764044943	0.685393258427	1851.17977528	14191704.0398	11.7101501183	7.97506482281	32.7413953712	168770017.111	3989.96380639	19.0081628733	0.394993364937	274755.152616	7.1797752809	14.2359550562	
12589.6166667	5.05	4.68333333333	11.3666666667	31371.75	172.35	4.65	0.516666666666	1900.63333333	11674763.6174	7.8375	6.85169753086	35.1229938271	161701827.744	3099.66736111	77.2861882716	0.741049382716	198332.463194	9.76666666667	15.1	
10634.2941177	5.52941176471	7.66666666667	5.37254901961	33610.5294118	70.6666666667	5.11764705882	0.0	1759.1372549	16673127.9733	14.0389355742	13.5830999066	10.8461251167	282440150.509	2108.11447246	74.5955182072	0.0	312221.630719	6.35294117647	13.1960784314	
10530.5428571	4.25714285714	5.28571428571	10.8714285714	25485.9	66.7	1.17142857143	1.15714285714	1881.1	15731079.6033	5.77616459627	8.75791925467	46.2104037267	155927991.163	2256.40885093	32.3273680124	0.856017080745	422304.61021	8.92857142857	13.5714285714	
10945.6	4.7	3.8875	9.81250000001	30469.625	55.95	6.1625	1.15	1798.4375	9586116.11331	7.03260989011	4.00678571428	20.7647527473	126315943.675	1219.67150069	107.095068681	0.607572115385	220803.929931	11.025	20.9	
9382.05490197	2.40784313726	4.34117647059	12.7137254902	23865.9843137	23.368627451	3.71764705882	1.22352941176	1900.2	11314292.422	4.59802214584	6.28395187486	53.9409234687	144722425.004	319.052390459	130.104531551	0.785083254129	347614.152527	53.3137254902	106.890196078	
8878.88888887	2.37777777778	3.73333333333	11.0555555556	22858.8333333	43.3777777778	1.56666666667	1.41111111111	1762.54444444	12080178.651	3.26582972583	6.40867243867	42.2912987013	116456712.072	899.968372615	27.8621147988	1.09137405804	406014.645036	10.7333333333	21.0666666667	
12137.0833333	6.63333333333	6.71666666667	7.78333333333	30879.5833333	130.4	13.95	1.35	1900.28333333	13023574.1218	18.92625	8.46686507937	15.4537103175	122437202.931	1834.89984127	144.117896825	0.730793650795	161669.203115	4.68333333333	8.03333333333	
9536.5625	1.8625	3.95	15.5875	21163.0125	44.175	3.4875	1.675	1870.275	10591786.6347	3.38291666667	5.7248731884	57.8766847826	98528465.2775	271.334873189	110.480742754	1.09815217391	332497.559275	36.3875	59.975	
10400.8571429	3.42857142857	4.85714285714	12.4761904762	25872.2063492	78.6984126984	6.33333333333	1.44444444444	1906.46031746	12089043.8498	5.10475318333	6.21141636142	55.7861416362	145889686.384	1432.0927176	254.401424502	0.792014070586	299030.41144	7.2380952381	18.6507936508	
12330.7843137	5.39215686275	6.1568627451	7.58823529412	30668.2549019	187.490196079	3.47058823529	0.372549019607	1927.56862745	10167645.6312	8.67078770902	3.95498684322	21.3799380358	142626781.656	3097.766064	26.7352474323	0.614998726764	186615.9002	3.0	5.66666666667	
11604.1956522	5.46739130434	4.86956521739	6.9347826087	24800.826087	171.706521739	0.195652173913	0.130434782609	1901.80434783	19553218.0181	11.8002248876	7.43915542229	23.8277423788	168864731.94	4528.23975513	3.48125937032	0.170071214393	457268.146926	38.8152173913	82.4565217391	
10845.5824176	4.04395604396	4.10989010989	7.72527472527	26642.9450549	139.802197802	2.81318681319	1.40659340659	1821.75824176	11226564.5449	9.52204704525	6.59748253775	21.7622133445	152271547.687	2744.96226261	37.6718844036	1.08970441323	255614.1473	9.05494505495	17.8791208791	
9550.49999999	3.94827586207	4.75862068966	7.62068965517	26240.8793104	81.7758620689	1.91379310345	0.586206896552	1719.27586207	14044097.3599	7.78208128079	7.98076765189	32.0738300493	149895293.28	2419.18969622	39.2660098522	0.608169129721	331560.819581	4.72413793103	10.7931034483	
9448.57534246	2.76712328767	4.80821917808	10.3287671233	26355.2876712	50.602739726	1.08219178082	0.438356164383	1855.21917808	8805845.41027	3.30187108901	5.90790049736	40.8750678743	128947227.795	1526.08381406	12.8100595851	0.388529814438	301731.370057	7.38356164384	15.1369863014	
