avg_goldEarned	avg_kills	avg_deaths	avg_assists	avg_totalDamageTaken	avg_totalMinionsKilled	avg_visionScore	avg_visionWardsBoughtInGame	avg_gameDuration	var_goldEarned	var_kills	var_deaths	var_assists	var_totalDamageTaken	var_totalMinionsKilled	var_visionScore	var_visionWardsBoughtInGame	var_gameDuration	won	weight
12342.6612903	8.85483870968	5.61290322581	5.46774193549	22050.4677419	149.290322581	1.70967741935	1.43548387097	1836.61290323	11451483.7653	24.1275440509	7.72667744443	8.27684099055	52511763.171	1816.02112001	45.8468556533	1.55074316364	177080.133629	5.93548387097	10.9677419355	
12595.3220339	9.59322033898	6.47457627118	5.52542372881	30708.6271187	39.186440678	4.16949152543	2.30508474576	1952.57627119	13068452.1127	27.9519774012	6.58635996772	8.54237288135	96597968.5699	477.686844229	88.8704600484	3.59695318806	212485.650121	24.8305084746	53.3050847458	
12531.5465116	9.63372093022	6.15697674419	6.44186046512	20822.8197674	154.505813953	6.51744186046	0.0348837209302	1834.34302326	13916815.6671	22.2167932941	10.0873530465	14.702339323	66670924.9099	2291.46511387	118.779776736	0.0336361302268	231242.072649	55.8197674419	89.3720930233	
12281.0779221	8.18831168831	5.61038961039	7.24025974026	24041.7857143	142.162337662	0.46103896104	0.915584415583	1869.88961039	15401603.542	18.9599402123	9.49315404545	15.9556382067	101834069.596	2400.13850119	9.29101055937	0.575465874889	291430.049498	32.3896103896	54.0649350649	
12597.3548387	11.8870967742	7.8064516129	7.45161290323	25193.5967742	109.112903226	1.59677419355	0.193548387097	1980.06451613	16316876.741	36.6059907834	12.4518049155	21.4948156682	94648069.3672	1404.83979775	12.2106374808	0.193484383001	307165.168779	4.24193548387	8.70967741935	
10825.0611111	7.4	6.56111111111	6.56111111111	20282.5277778	99.8777777779	0.511111111111	0.0	1941.96111111	22625232.8591	27.3344388427	16.7544888597	21.7496660357	115966179.694	2028.26331132	5.76722288434	0.0	540185.885899	18.8944444444	42.5444444444	
11010.9122807	7.45614035088	6.49122807017	5.01754385965	23867.8421053	75.7017543861	5.98245614035	0.0877192982455	1825.01754386	18862061.654	22.0198180637	13.3200129955	13.4736842105	108680028.447	1619.3862898	109.567576348	0.0714749837557	396805.201104	7.87719298246	19.3157894737	
12622.6728972	10.523364486	8.03738317757	5.2429906542	24991.3738318	140.056074766	1.79439252336	1.80373831775	1849.76635514	22808782.9829	32.692690644	12.8762267819	14.4734675474	128235455.424	3864.43089909	52.2725329679	2.2263690769	355671.039184	20.1588785047	34.1028037383	
11474.8125	9.65277777779	7.28472222222	5.875	21268.125	112.361111111	3.72222222222	0.555555555555	1775.83333333	17840290.8087	29.3775148625	12.8034909454	11.790579036	88823638.6979	2255.47890154	49.7854148998	0.501625486274	337569.038957	19.5277777778	36.5833333333	
12041.9137931	8.13793103448	5.87931034483	6.13793103448	22760.1034483	151.5	0.0	0.586206896552	1817.46551724	20521144.2208	24.7488505747	10.2356321839	11.0045715778	111829933.692	3314.34597701	0.0	0.224895506792	367995.281478	12.7068965517	23.0689655172	
12008.4788732	7.54929577465	6.6338028169	6.50704225352	27733.3380282	117.732394366	1.4647887324	0.408450704225	1842.92957746	14438438.2454	15.7098932992	6.47158465947	14.3697676971	100727741.309	3000.6933687	20.2660179257	0.419462227913	222479.605033	8.08450704225	15.0281690141	
11192.0322581	7.72580645161	6.5	7.04032258065	24936.3467742	49.5483870968	3.42741935484	0.66935483871	1766.74193548	18003717.0358	24.5757732047	13.1202721135	22.6799292153	127798415.286	867.687354651	78.5771060664	0.531998908818	322289.238151	19.0080645161	32.8709677419	
11138.5810811	6.32432432433	5.51351351352	6.02702702703	26601.4054054	64.5540540541	5.18918918919	0.310810810811	1844.31081081	9681640.68118	12.7165421451	7.20478363336	12.8592488593	83156921.2197	1041.28095071	81.5955974531	0.249862107005	223739.405005	14.8243243243	34.8378378378	
11385.9247312	6.51612903226	5.86021505376	6.01075268817	28173.3548387	52.1505376343	0.645161290323	0.311827956989	1978.73118279	10423294.0942	11.9335061444	6.09875192012	10.3568804404	89039855.6534	1037.43788402	9.67275345623	0.261911162314	210897.849968	13.3333333333	30.4838709677	
12404.5625	8.34375	7.0	5.8125	25180.21875	136.333333333	1.03125	1.14583333333	1943.53125	22988968.3321	25.1331973174	10.9555074113	14.9925809587	137758979.012	3231.86316572	50.2608455883	0.676686507936	440877.308756	6.4375	12.6458333333	
13036.74	7.9	7.38	6.82	29650.18	85.5199999999	2.34	0.62	1986.9	23867616.3804	21.95	11.6977777778	19.7911111111	149432485.258	4808.75111111	32.5944444445	0.506666666667	398799.321481	8.02	17.72	
12814.0434783	9.31884057969	5.94202898551	6.0	31817.2463768	73.8695652174	0.753623188406	0.521739130435	1867.8115942	11107855.2427	16.0914549219	7.79804253717	8.96525503482	115646180.925	1145.28493318	10.339657444	0.446000376435	207738.429748	18.4927536232	29.6956521739	
12197.0918367	8.89795918367	8.09183673469	6.36734693878	27506.2142857	71.0612244898	6.68367346939	0.0204081632653	1874.46938776	19337394.6721	31.8944860321	20.5053724769	15.0836797424	144704920.964	1429.61888034	59.612412178	0.00816326530612	386472.253578	25.9183673469	41.5102040816	
11528.5647059	7.44705882353	7.23529411765	6.31764705882	27018.1647059	100.905882353	2.23529411765	1.21176470588	1941.72941176	24392278.8817	22.8820028011	17.0142156863	18.3133753502	160357046.665	3135.83368347	60.7858543419	0.636414565826	489455.521148	13.7058823529	31.1647058824	
13903.9615385	7.55769230769	7.38461538462	4.86538461539	28246.3846154	215.884615384	6.76923076922	1.69230769231	2019.61538462	15365755.5535	17.4644186458	9.66267871911	10.1963325653	97373735.8217	3838.35674406	146.580999646	1.31764002127	216059.164385	9.46153846154	22.7307692308	
11852.9615385	7.11538461538	5.26923076923	6.26923076923	29380.4871795	63.8717948718	2.69230769231	1.44871794872	1854.61538462	13165297.1378	12.751264245	8.28053774929	16.1816061253	131475485.503	1227.86602564	47.1954415955	0.849287749288	278334.891809	14.4358974359	30.1025641026	
10524.9032258	6.45161290323	7.29032258064	4.43010752688	23981.0645161	91.9032258065	6.6559139785	0.913978494624	1672.29032258	26404200.973	23.5877437974	16.7648062809	12.3199564772	152941131.721	3132.2425154	164.123762588	0.708977253332	426062.126889	4.33333333333	10.7634408602	
11683.3030303	8.45454545455	6.66666666666	6.4696969697	23362.5	135.181818182	2.19696969697	1.30303030303	1819.86363637	21742565.2207	24.7192018709	12.1586704483	20.6037916107	143331642.702	2894.99785042	27.5533363189	0.890849380504	407235.652475	11.4090909091	18.0606060606	
10697.4931507	6.84931506849	6.52054794521	7.35616438356	25881.6438356	62.4109589042	8.91780821918	0.260273972603	1781.12328767	13977361.3508	18.1606046292	10.9495579999	20.9479721979	120727081.548	990.887509278	75.8668938525	0.170693029219	295506.325393	24.0	48.7808219178	
13016.2033898	9.38983050847	6.98305084746	5.37288135593	25758.5932203	152.025423729	2.6186440678	0.313559322034	1924.52542373	13993414.6306	23.078217685	9.43719370095	9.40568752772	93406496.4199	2467.01037363	33.5347803918	0.396761592101	231639.983823	10.6101694915	17.0508474576	
12826.5753425	10.0136986301	8.23287671233	7.95890410959	26455.6438356	152.821917808	4.91780821917	1.60273972603	1881.69863014	10793780.7994	15.9444815681	10.3320971155	16.9453948101	80958911.2564	1650.35130861	82.5113375654	0.953157367192	179742.802985	16.8356164384	27.9863013699	
10868.46	6.78	5.1	4.58	23333.58	60.88	0.58	1.24	1744.98	21480446.369	19.5239607451	8.66936122699	10.2948651349	110887582.861	2027.8196956	6.49714285714	0.79979784921	432929.303755	6.74	12.6	
12647.2258065	8.77419354839	4.60215053764	6.63440860215	24505.8172043	115.827956989	0.0	0.150537634408	1990.39784946	13658578.6446	19.7400942066	6.33060434708	14.6690941844	71127696.8756	2143.66556839	0.0	0.227601349095	241345.905789	11.5053763441	21.9032258065	
12923.1649123	12.8771929824	6.7649122807	6.0947368421	22271.9929824	148.596491228	2.34736842106	0.20701754386	1836.98596491	20704887.967	45.3792887988	13.0208649615	16.1158792782	93075714.7017	2948.43310816	35.9276081619	0.238992217386	356062.014216	141.4	224.529824561	
11331.4903846	6.61538461538	6.68269230769	5.85576923077	23131.4519231	156.855769231	2.88461538462	1.93269230769	1894.56730769	15324445.074	17.4133045195	8.66294758482	14.0143971769	82934929.6065	2615.48767321	51.1996244496	1.22336425149	312925.755451	8.61538461538	23.0	
11312.4302325	6.6511627907	6.8023255814	6.16279069767	20755.1627907	137.709302325	0.941860465118	0.627906976744	1935.63953488	17020304.275	16.836738649	10.1186400271	16.5095722591	91721175.4016	3060.90791113	26.1831910606	0.650899778516	394056.009718	10.8023255814	26.4418604651	
12537.28	7.8	6.78	5.84	29333.56	143.44	0.52	1.22	1874.64	19238320.3952	23.7043582888	9.94381283423	12.8718092692	161272267.135	2516.92494831	5.59733333333	0.463156862745	305405.352182	6.16	10.04	
11662.036036	8.38288288288	5.61711711712	5.7927927928	24390.0900901	71.6576576576	3.13513513513	0.837837837838	1782.5990991	18667693.3303	24.5531009935	9.78087991555	13.1229149027	112361795.605	2161.5195727	64.6413861708	1.49722894111	333246.852076	53.3873873874	92.7657657658	
10670.0793651	6.95238095239	5.98412698413	5.53968253968	24848.8095238	70.7142857143	6.6507936508	0.761904761903	1716.71428571	11400439.5642	15.6346320346	7.87068302068	10.9666426167	97001491.7264	837.236772487	121.412578163	0.837349687347	283106.465657	12.0317460317	19.380952381	
12523.0384615	10.7692307692	5.88461538461	6.28846153846	22219.1730769	148.711538462	0.75	1.11538461538	1798.51923077	20491721.3329	28.7863191633	9.43232118759	14.5815958165	96831138.4989	3536.07992578	13.1721153846	1.059682861	382833.90194	9.59615384615	15.1923076923	
11701.7115385	8.51923076923	7.26923076923	6.0	24969.5576923	111.211538462	3.05769230769	0.269230769231	1837.90384615	11646896.2216	20.4745775058	11.9322698135	13.567701049	93648016.0209	1496.8661859	31.2692890443	0.225451631702	235338.047727	3.78846153846	7.92307692308	
9966.57333336	5.86666666667	6.32	4.85333333333	21542.4	67.5866666667	0.746666666664	0.146666666667	1711.21333333	19687809.6177	22.0417441077	10.8495218855	11.5944848485	103599875.369	1861.21626936	8.80414814814	0.138713804714	364974.453374	11.88	30.7333333333	
11209.3402062	7.09278350516	5.61855670103	5.11340206185	21236.6597938	130.154639175	4.55670103092	1.0412371134	1830.51546392	23094051.9532	22.9826098411	10.2762055924	13.7244117622	104763596.296	3925.519464	76.6291144617	0.717978576683	491667.017999	9.74226804124	21.4742268041	
11907.6971609	7.43848580442	6.31230283912	5.83911671924	29503.8864353	51.6561514195	0.804416403786	1.19242902208	1864.69085174	19897007.057	21.5709374747	12.9889731456	14.2691155059	151673241.63	1055.74409933	28.7993205533	0.482882391006	382761.884145	158.460567823	307.157728707	
